set_id	term_name	observed_edges	lambda	p_value	log2_Anscombe_ratio	set_size	max_possible_edges
GO:0010815	bradykinin catabolic process	1	0.00658163265306123	0.00656002114786057	0.924683992157287	6	15
GO:0010817	regulation of hormone levels	0	0.000357142857142857	1	-0.000686670704346692	2	1
GO:0010820	positive regulation of T cell chemotaxis	2	0.0138010204081633	9.4362381936273e-05	1.30541180151479	8	28
GO:0010825	positive regulation of centrosome duplication	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0010826	negative regulation of centrosome duplication	0	0.00650510204081633	1	-0.0124058776978128	4	6
GO:0010827	regulation of D-glucose transmembrane transport	1	0.00548469387755102	0.0054696804047274	0.926760647652328	5	10
GO:0010828	positive regulation of D-glucose transmembrane transport	0	0.00627551020408163	1	-0.0119716361754518	3	3
GO:0010829	negative regulation of D-glucose transmembrane transport	0	0.000663265306122449	1	-0.00127472578075483	3	3
GO:0010830	regulation of myotube differentiation	0	0.000357142857142857	1	-0.000686670704346692	2	1
GO:0010833	telomere maintenance via telomere lengthening	2	0.00665816326530612	2.20674262694038e-05	1.31878727947362	5	10
GO:0010835	regulation of protein ADP-ribosylation	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0010836	negative regulation of protein ADP-ribosylation	1	0.0153826530612245	0.0152649443837708	0.908235383204566	4	6
GO:0010837	regulation of keratinocyte proliferation	0	0.00747448979591837	1	-0.0142364654157089	5	10
GO:0010841	positive regulation of circadian sleep/wake cycle, wakefulness	0	0.00204081632653061	1	-0.00391505721121221	2	1
GO:0010845	positive regulation of reciprocal meiotic recombination	0	0.00102040816326531	1	-0.0019601846856715	3	3
GO:0010866	regulation of triglyceride biosynthetic process	0	0	1	0	1	0
GO:0010867	positive regulation of triglyceride biosynthetic process	3	0.0331632653061225	5.92963021109735e-06	1.52383462569566	12	66
GO:0010868	negative regulation of triglyceride biosynthetic process	0	0	1	0	1	0
GO:0010874	regulation of cholesterol efflux	0	0.00563775510204082	1	-0.010764036334635	4	6
GO:0010878	cholesterol storage	2	0.00349489795918367	6.09294524613185e-06	1.32479087762482	5	10
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	0	0.0103061224489796	1	-0.0195572573753762	4	6
GO:0010883	regulation of lipid storage	0	0.0198469387755102	1	-0.0372014548352597	5	10
GO:0010884	positive regulation of lipid storage	0	0.0103061224489796	1	-0.0195572573753762	6	15
GO:0010886	positive regulation of cholesterol storage	0	0.0194897959183673	1	-0.0365486938000734	4	6
GO:0010887	negative regulation of cholesterol storage	4	0.0251785714285714	1.6412277274408e-08	1.72528359763345	8	28
GO:0010888	negative regulation of lipid storage	0	0.000178571428571429	1	-0.000343417059780471	2	1
GO:0010890	positive regulation of triglyceride storage	0	0.00290816326530612	1	-0.00557254362642456	6	15
GO:0010891	negative regulation of triglyceride storage	1	0.0114540816326531	0.0113887333790087	0.915531354908975	5	10
GO:0010893	positive regulation of steroid biosynthetic process	1	0.00303571428571429	0.00302652661563112	0.931418588231018	2	1
GO:0010894	negative regulation of steroid biosynthetic process	0	0.0215561224489796	1	-0.0403172308086687	5	10
GO:0010897	negative regulation of triglyceride catabolic process	0	0.0025765306122449	1	-0.00493924844708282	4	6
GO:0010898	positive regulation of triglyceride catabolic process	4	0.0342857142857143	5.60191233364979e-08	1.7090514000102	7	21
GO:0010899	regulation of phosphatidylcholine catabolic process	0	0.000688775510204082	1	-0.00132370873805776	2	1
GO:0010902	positive regulation of very-low-density lipoprotein particle remodeling	1	0.00464285714285714	0.00462140063988624	0.928358424469261	2	1
GO:0010903	negative regulation of very-low-density lipoprotein particle remodeling	1	0.0136224489795918	0.0135300819126006	0.911495236079284	3	3
GO:0010907	positive regulation of glucose metabolic process	0	0.000331632653061225	1	-0.000637644468527876	3	3
GO:0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process	0	0.000255102040816327	1	-0.000490545765551631	2	1
GO:0010916	negative regulation of very-low-density lipoprotein particle clearance	3	0.0181887755102041	9.89321326465244e-07	1.55079672993808	4	6
GO:0010917	negative regulation of mitochondrial membrane potential	2	0.0213775510204082	0.000225269290362762	1.29149017551255	9	36
GO:0010918	positive regulation of mitochondrial membrane potential	0	0.00418367346938776	1	-0.008003125885782	3	3
GO:0010920	negative regulation of inositol phosphate biosynthetic process	0	0	1	0	1	0
GO:0010921	regulation of phosphatase activity	0	0	1	0	1	0
GO:0010922	positive regulation of phosphatase activity	0	0.00130102040816327	1	-0.00249830296534115	2	1
GO:0010923	negative regulation of phosphatase activity	0	0.000586734693877551	1	-0.00112775694861655	3	3
GO:0010935	regulation of macrophage cytokine production	0	0	1	0	1	0
GO:0010936	negative regulation of macrophage cytokine production	1	0.0224744897959184	0.0222238198549132	0.895248721690791	9	36
GO:0010944	negative regulation of transcription by competitive promoter binding	0	0.0331632653061225	1	-0.061127875025499	8	28
GO:0010948	negative regulation of cell cycle process	0	5.10204081632653e-05	1	-9.81358440319546e-05	2	1
GO:0010949	negative regulation of intestinal phytosterol absorption	1	0.00160714285714286	0.00160456409342129	0.934149675337967	2	1
GO:0010950	positive regulation of endopeptidase activity	6	0.00596938775510204	6.25207595301295e-17	2.03233918007962	7	21
GO:0010952	positive regulation of peptidase activity	0	0	1	0	1	0
GO:0010954	positive regulation of protein processing	1	0.0231632653061225	0.0228970562612675	0.893999794959102	10	45
GO:0010955	negative regulation of protein processing	0	0.0419897959183673	1	-0.0765607422824022	10	45
GO:0010956	negative regulation of calcidiol 1-monooxygenase activity	0	0.000204081632653061	1	-0.000392463296103651	2	1
GO:0010957	negative regulation of vitamin D biosynthetic process	0	0.000408163265306122	1	-0.000784713180942753	3	3
GO:0010960	magnesium ion homeostasis	0	0.01625	1	-0.0306000782183687	6	15
GO:0010961	intracellular magnesium ion homeostasis	2	0.00280612244897959	3.92980390579185e-06	1.32610476357865	5	10
GO:0010966	regulation of phosphate transport	0	0	1	0	1	0
GO:0010968	regulation of microtubule nucleation	28	0.0375	3.73635928550609e-70	3.05204123140991	8	28
GO:0010970	transport along microtubule	1	0.00834183673469388	0.00830713996063781	0.921364127774086	3	3
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	0	0.0086734693877551	1	-0.0164942059769554	8	28
GO:0010980	positive regulation of vitamin D 24-hydroxylase activity	1	0.0013265306122449	0.00132477325996128	0.934687356048946	2	1
GO:0010983	positive regulation of high-density lipoprotein particle clearance	0	0.00112244897959184	1	-0.00215591050981212	3	3
GO:0010987	negative regulation of high-density lipoprotein particle clearance	0	0	1	0	1	0
GO:0010988	regulation of low-density lipoprotein particle clearance	0	0.000408163265306122	1	-0.000784713180942753	2	1
GO:0010992	ubiquitin recycling	0	0.00625	1	-0.0119233709771839	4	6
GO:0010994	free ubiquitin chain polymerization	0	5.10204081632653e-05	1	-9.81358440319546e-05	2	1
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	0	0.000102040816326531	1	-0.000196258338972743	2	1
GO:0012501	programmed cell death	3	0.00964285714285714	1.48363074964961e-07	1.5666480397258	8	28
GO:0014004	microglia differentiation	0	0.0036734693877551	1	-0.00703187554321838	6	15
GO:0014010	Schwann cell proliferation	1	0.00155612244897959	0.00155491231798311	0.934247405661982	3	3
GO:0014012	peripheral nervous system axon regeneration	0	0.0349744897959184	1	-0.0643217734148533	7	21
GO:0014013	regulation of gliogenesis	0	0	1	0	1	0
GO:0014014	negative regulation of gliogenesis	0	0	1	0	1	0
GO:0014015	positive regulation of gliogenesis	0	0	1	0	1	0
GO:0014016	neuroblast differentiation	0	0.0023469387755102	1	-0.0045004873965534	4	6
GO:0014028	notochord formation	1	0.00323979591836735	0.00323455343805257	0.931029275655721	3	3
GO:0014029	neural crest formation	1	0.00556122448979592	0.00554578950660692	0.926615570551894	4	6
GO:0014031	mesenchymal cell development	1	0.000586734693877551	0.00058656259873676	0.936106802009454	4	6
GO:0014033	neural crest cell differentiation	0	0.00897959183673469	1	-0.0170695197283961	7	21
GO:0014034	neural crest cell fate commitment	1	0.0114795918367347	0.0114139527325008	0.915483739639777	4	6
GO:0014036	neural crest cell fate specification	0	0.00112244897959184	1	-0.00215591050981212	2	1
GO:0014037	Schwann cell differentiation	2	0.00747448979591837	2.77951933060796e-05	1.31724604094551	5	10
GO:0014040	positive regulation of Schwann cell differentiation	0	0	1	0	1	0
GO:0014041	regulation of neuron maturation	0	0	1	0	1	0
GO:0014042	positive regulation of neuron maturation	0	0.000357142857142857	1	-0.000686670704346692	2	1
GO:0014043	negative regulation of neuron maturation	0	0.000357142857142857	1	-0.000686670704346692	2	1
GO:0014044	Schwann cell development	0	0.00186224489795918	1	-0.00357333672682525	3	3
GO:0014045	establishment of endothelial blood-brain barrier	0	0	1	0	1	0
GO:0014046	dopamine secretion	0	0.00885204081632653	1	-0.0168298614251037	4	6
GO:0014047	glutamate secretion	1	0.0136734693877551	0.0135804121265895	0.911400539981945	7	21
GO:0014048	regulation of glutamate secretion	0	0	1	0	1	0
GO:0014049	positive regulation of glutamate secretion	1	0.0145663265306122	0.0144607508346413	0.909745367444972	5	10
GO:0014050	negative regulation of glutamate secretion	0	0.00130102040816327	1	-0.00249830296534115	4	6
GO:0014051	gamma-aminobutyric acid secretion	0	0.012219387755102	1	-0.0231302966810947	4	6
GO:0014053	negative regulation of gamma-aminobutyric acid secretion	0	0.000841836734693878	1	-0.00161753665268849	2	1
GO:0014054	positive regulation of gamma-aminobutyric acid secretion	0	0.00158163265306122	1	-0.00303602011319593	3	3
GO:0014057	positive regulation of acetylcholine secretion, neurotransmission	0	0.00308673469387755	1	-0.00591331857071475	3	3
GO:0014061	regulation of norepinephrine secretion	0	0.00114795918367347	1	-0.00220483366900515	4	6
GO:0014062	regulation of serotonin secretion	0	0.00102040816326531	1	-0.0019601846856715	2	1
GO:0014063	negative regulation of serotonin secretion	0	0.00221938775510204	1	-0.00425661589064885	3	3
GO:0014074	response to purine-containing compound	1	0.00466836734693878	0.00465748745712099	0.928309954956698	5	10
GO:0014075	response to amine	1	0.0185459183673469	0.018375001060399	0.902413868202237	6	15
GO:0014706	striated muscle tissue development	0	0.000663265306122449	1	-0.00127472578075483	3	3
GO:0014707	branchiomeric skeletal muscle development	0	0	1	0	1	0
GO:0014718	positive regulation of satellite cell activation involved in skeletal muscle regeneration	0	0	1	0	1	0
GO:0014719	skeletal muscle satellite cell activation	0	0.00178571428571429	1	-0.00342683552053125	2	1
GO:0014722	regulation of skeletal muscle contraction by calcium ion signaling	0	0	1	0	1	0
GO:0014728	regulation of the force of skeletal muscle contraction	0	0.00193877551020408	1	-0.00371980818567463	3	3
GO:0014732	skeletal muscle atrophy	0	0.00369897959183673	1	-0.00708046913146443	5	10
GO:0014733	regulation of skeletal muscle adaptation	0	0	1	0	1	0
GO:0014737	positive regulation of muscle atrophy	0	0	1	0	1	0
GO:0014806	smooth muscle hyperplasia	0	0	1	0	1	0
GO:0014807	regulation of somitogenesis	1	0.00206632653061225	0.00206419314686486	0.933270697746945	3	3
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	3	0.00793367346938776	8.25707377815797e-08	1.5698605335773	3	3
GO:0014809	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	0	0.00905612244897959	1	-0.0172132765004754	4	6
GO:0014816	skeletal muscle satellite cell differentiation	0	0.00688775510204082	1	-0.013129033167345	6	15
GO:0014819	regulation of skeletal muscle contraction	0	0.00086734693877551	1	-0.0016664963378088	2	1
GO:0014824	artery smooth muscle contraction	3	0.0236989795918367	2.17933010391584e-06	1.54075784203246	8	28
GO:0014826	vein smooth muscle contraction	6	0.00630102040816327	8.63766432553729e-17	2.03171152248065	4	6
GO:0014827	intestine smooth muscle contraction	0	0.000535714285714286	1	-0.00102976108914732	3	3
GO:0014829	vascular associated smooth muscle contraction	0	0.0100765306122449	1	-0.0191273008949493	4	6
GO:0014832	urinary bladder smooth muscle contraction	1	0.00364795918367347	0.00364131345680061	0.930251280276827	3	3
GO:0014834	skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration	1	0.0076530612244898	0.00762385097354532	0.922661386128312	3	3
GO:0014835	myoblast differentiation involved in skeletal muscle regeneration	0	0	1	0	1	0
GO:0014839	myoblast migration involved in skeletal muscle regeneration	0	0.00145408163265306	1	-0.0027916529166977	3	3
GO:0014841	skeletal muscle satellite cell proliferation	0	0.00122448979591837	1	-0.00235158324136442	3	3
GO:0014842	regulation of skeletal muscle satellite cell proliferation	0	0.00844387755102041	1	-0.0160624193467903	5	10
GO:0014854	response to inactivity	0	0	1	0	1	0
GO:0014856	skeletal muscle cell proliferation	0	0.00788265306122449	1	-0.015005851551385	4	6
GO:0014857	regulation of skeletal muscle cell proliferation	0	0	1	0	1	0
GO:0014858	positive regulation of skeletal muscle cell proliferation	0	0.00112244897959184	1	-0.00215591050981212	2	1
GO:0014866	skeletal myofibril assembly	0	0.00252551020408163	1	-0.00484176905227984	2	1
GO:0014873	response to muscle activity involved in regulation of muscle adaptation	0	0.000459183673469388	1	-0.000882742333834563	2	1
GO:0014878	response to electrical stimulus involved in regulation of muscle adaptation	0	0.000918367346938775	1	-0.00176440574012327	2	1
GO:0014883	transition between fast and slow fiber	4	0.03375	5.26216576165585e-08	1.7099961906108	6	15
GO:0014889	muscle atrophy	0	0.00114795918367347	1	-0.00220483366900515	2	1
GO:0014891	striated muscle atrophy	0	0.00137755102040816	1	-0.00264499285307473	2	1
GO:0014894	response to denervation involved in regulation of muscle adaptation	0	0.0145918367346939	1	-0.0275364263964243	6	15
GO:0014901	satellite cell activation involved in skeletal muscle regeneration	0	0.000459183673469388	1	-0.000882742333834563	2	1
GO:0014902	myotube differentiation	0	0.0130867346938776	1	-0.0247442625883513	5	10
GO:0014904	myotube cell development	0	0.00380102040816327	1	-0.00727481075598324	3	3
GO:0014905	myoblast fusion involved in skeletal muscle regeneration	4	0.00308673469387755	3.77323266234223e-12	1.76624693954119	5	10
GO:0014908	myotube differentiation involved in skeletal muscle regeneration	0	0.00540816326530612	1	-0.0103288050215956	3	3
GO:0014909	smooth muscle cell migration	0	0.00181122448979592	1	-0.00347567256198011	4	6
GO:0014910	regulation of smooth muscle cell migration	0	0.00739795918367347	1	-0.0140921141120665	6	15
GO:0014912	negative regulation of smooth muscle cell migration	2	0.010765306122449	5.75317117185501e-05	1.31106610408391	8	28
GO:0014916	regulation of lung blood pressure	0	0	1	0	1	0
GO:0015014	heparan sulfate proteoglycan biosynthetic process, chain elongation	2	0.00150510204081633	1.13153019916124e-06	1.32859309663173	5	10
GO:0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification	2	0.000255102040816327	3.25329923808096e-08	1.33099196059566	5	10
GO:0015074	DNA integration	0	0	1	0	1	0
GO:0015670	carbon dioxide transport	8	0.0233673469387755	2.15941036807361e-18	2.19695894339241	11	55
GO:0015675	nickel cation transport	0	0	1	0	1	0
GO:0015677	copper ion import	5	0.00336734693877551	3.59782007104411e-15	1.91420262998325	5	10
GO:0015693	magnesium ion transport	0	0.0378316326530612	1	-0.0693314619504145	9	36
GO:0015695	organic cation transport	1	0.00038265306122449	0.000382579858879189	0.936498865349736	6	15
GO:0015697	quaternary ammonium group transport	0	2.55102040816327e-05	1	-4.90695908794692e-05	2	1
GO:0015698	inorganic anion transport	0	0.000714285714285714	1	-0.00137268836940874	4	6
GO:0015705	iodide transport	2	0.00607142857142857	1.83566898651706e-05	1.31989708222574	6	15
GO:0015706	nitrate transmembrane transport	0	7.6530612244898e-05	1	-0.00014719875991176	3	3
